,latitude,longitude,brightness,acq_date,satellite,confidence,frp,fire_type
65277,-29.7231,152.0646,333.3,2019-09-15,Terra,100,34.8,0
65278,-29.7217,152.0752,360.0,2019-09-15,Terra,100,89.3,0
65279,-29.7203,152.0857,321.1,2019-09-15,Terra,37,18.6,0
65280,-29.7336,152.0556,327.1,2019-09-15,Terra,100,27.5,0
65281,-29.7322,152.0664,341.8,2019-09-15,Terra,100,48.0,0
65282,-29.7308,152.0771,342.1,2019-09-15,Terra,100,48.0,0
65283,-29.7293,152.0876,330.6,2019-09-15,Terra,98,29.3,0
65284,-29.7279,152.0981,328.8,2019-09-15,Terra,62,26.5,0
65285,-29.7442,152.0466,310.6,2019-09-15,Terra,64,12.3,0
65286,-29.737,152.0999,308.7,2019-09-15,Terra,34,9.8,0
65287,-29.7356,152.1103,305.8,2019-09-15,Terra,12,8.1,0
65288,-29.6827,152.4982,310.3,2019-09-15,Terra,80,11.5,0
65289,-29.7533,152.0483,312.3,2019-09-15,Terra,17,12.7,0
65290,-29.8202,152.1639,305.1,2019-09-15,Terra,62,8.3,0
65291,-29.8216,152.1536,300.6,2019-09-15,Terra,16,5.6,0
65292,-29.8387,152.0265,302.3,2019-09-15,Terra,32,8.0,0
65293,-29.7677,152.4131,301.2,2019-09-15,Terra,22,5.9,0
65294,-29.7942,152.1488,302.0,2019-09-15,Terra,25,5.6,0
65295,-29.7538,152.3783,301.4,2019-09-15,Terra,18,5.8,0
65296,-29.7837,152.1578,330.7,2019-09-15,Terra,100,31.1,0
65297,-29.7851,152.1474,328.2,2019-09-15,Terra,100,27.7,0
65298,-29.7717,152.1771,306.0,2019-09-15,Terra,43,8.4,0
65299,-29.7732,152.1667,316.1,2019-09-15,Terra,92,15.7,0
65300,-29.7746,152.1562,327.5,2019-09-15,Terra,99,27.1,0
65301,-29.776,152.1455,328.9,2019-09-15,Terra,100,28.7,0
65302,-29.7258,152.3879,304.8,2019-09-15,Terra,61,8.9,0
65303,-29.7701,152.0625,333.2,2019-09-15,Terra,100,36.3,0
65304,-29.7715,152.0519,314.3,2019-09-15,Terra,61,15.0,0
65305,-29.7552,152.1032,349.9,2019-09-15,Terra,100,64.7,0
65306,-29.7567,152.0927,319.7,2019-09-15,Terra,40,17.8,0
65307,-29.7624,152.05,326.9,2019-09-15,Terra,100,28.1,0
65308,-30.1806,152.6804,308.9,2019-09-15,Terra,40,10.3,0
65309,-30.182,152.67,318.4,2019-09-15,Terra,95,17.9,0
65310,-29.6489,152.4063,314.0,2019-09-15,Terra,63,13.0,0
65311,-30.0829,152.1864,306.0,2019-09-15,Terra,40,9.4,0
65312,-30.0418,152.3525,320.3,2019-09-15,Terra,66,18.8,0
65313,-30.0448,152.3308,309.9,2019-09-15,Terra,23,10.7,0
65314,-30.0633,152.1935,314.2,2019-09-15,Terra,66,14.1,0
65315,-30.0328,152.3507,307.3,2019-09-15,Terra,21,8.9,0
65316,-30.045,152.1904,311.1,2019-09-15,Terra,82,12.7,0
65317,-30.0465,152.1799,306.7,2019-09-15,Terra,35,9.5,0
65318,-30.0288,152.2416,306.4,2019-09-15,Terra,65,9.0,0
65319,-30.0121,152.308,301.5,2019-09-15,Terra,41,6.9,0
65320,-30.0178,152.2662,303.1,2019-09-15,Terra,53,8.2,0
65321,-29.7461,152.1017,333.4,2019-09-15,Terra,100,34.4,0
65322,-29.8441,152.1249,307.3,2019-09-15,Terra,14,9.3,0
65323,-29.8456,152.1143,313.5,2019-09-15,Terra,87,14.6,0
65324,-29.847,152.1037,306.2,2019-09-15,Terra,34,9.0,0
65325,-29.8321,152.1448,312.9,2019-09-15,Terra,44,12.9,0
65326,-29.8335,152.1343,319.7,2019-09-15,Terra,99,19.2,0
65327,-29.8349,152.1237,310.1,2019-09-15,Terra,35,10.8,0
65328,-27.0747,149.7982,326.9,2019-09-15,Terra,100,35.0,0
65329,-27.0732,149.8099,326.5,2019-09-15,Terra,100,34.3,0
65330,-27.5179,149.0623,313.0,2019-09-15,Terra,86,19.7,0
65331,-27.5164,149.0753,329.3,2019-09-15,Terra,100,43.7,0
65332,-27.5149,149.0883,307.9,2019-09-15,Terra,73,15.3,0
65333,-27.528,149.0639,313.4,2019-09-15,Terra,87,20.5,0
65334,-27.5265,149.0769,304.1,2019-09-15,Terra,58,11.4,0
65335,-28.8899,152.2564,319.8,2019-09-15,Terra,99,19.9,0
65336,-28.8885,152.2668,335.1,2019-09-15,Terra,100,37.6,0
65337,-28.8871,152.2772,328.5,2019-09-15,Terra,84,27.8,0
65338,-28.8857,152.2875,324.0,2019-09-15,Terra,63,22.3,0
65339,-28.8933,152.2995,326.3,2019-09-15,Terra,100,24.2,0
65340,-28.8918,152.3099,361.9,2019-09-15,Terra,100,92.8,0
65341,-28.8904,152.3202,337.9,2019-09-15,Terra,100,41.9,0
65342,-28.9009,152.3116,338.9,2019-09-15,Terra,100,42.8,0
65343,-28.8995,152.3219,380.1,2019-09-15,Terra,100,157.1,0
65344,-28.898,152.3321,319.5,2019-09-15,Terra,99,20.0,0
65345,-28.9099,152.3132,333.4,2019-09-15,Terra,83,34.0,0
65346,-28.9085,152.3235,339.9,2019-09-15,Terra,100,45.3,0
65347,-28.9071,152.3338,335.9,2019-09-15,Terra,100,40.0,0
65348,-28.9057,152.3441,314.8,2019-09-15,Terra,90,15.7,0
65349,-28.9172,152.3203,315.7,2019-09-15,Terra,79,13.8,0
65350,-28.9158,152.3306,336.0,2019-09-15,Terra,100,38.2,0
65351,-28.9144,152.3409,331.0,2019-09-15,Terra,100,32.7,0
65352,-28.9263,152.322,316.6,2019-09-15,Terra,93,15.3,0
65353,-28.9249,152.3322,313.6,2019-09-15,Terra,88,13.4,0
65354,-28.9378,152.4402,302.5,2019-09-15,Terra,30,6.3,0
65355,-28.9468,152.4419,305.6,2019-09-15,Terra,63,8.2,0
65356,-28.9919,152.2491,300.4,2019-09-15,Terra,24,6.1,0
65357,-29.0946,152.3058,307.6,2019-09-15,Terra,72,10.5,0
65358,-29.0903,152.3367,304.7,2019-09-15,Terra,61,8.7,0
65359,-29.1552,152.3968,309.9,2019-09-15,Terra,14,9.9,0
65360,-29.1537,152.4073,325.3,2019-09-15,Terra,100,24.0,0
65361,-29.1718,152.4107,328.6,2019-09-15,Terra,100,27.9,0
65362,-29.1704,152.4211,335.5,2019-09-15,Terra,100,37.9,0
65363,-29.1792,152.4183,334.3,2019-09-15,Terra,100,36.9,0
65364,-29.1777,152.4287,307.9,2019-09-15,Terra,73,9.8,0
65365,-29.6299,152.4181,313.8,2019-09-15,Terra,88,15.1,0
65366,-29.6285,152.4285,306.2,2019-09-15,Terra,67,9.3,0
65367,-29.6399,152.4044,304.1,2019-09-15,Terra,55,7.3,0
65368,-29.6384,152.4149,306.3,2019-09-15,Terra,47,8.2,0
65369,-25.5153,150.4712,304.3,2019-09-15,Terra,59,7.9,0
65370,-22.4498,150.6221,306.9,2019-09-15,Terra,70,8.2,0
65371,-22.4629,150.594,315.8,2019-09-15,Terra,92,14.7,0
65372,-22.4511,150.6123,318.5,2019-09-15,Terra,97,17.0,0
65373,-22.4538,150.5926,303.0,2019-09-15,Terra,42,5.7,0
65374,-22.4525,150.6025,332.4,2019-09-15,Terra,100,33.0,0
65375,-15.9432,144.5013,304.7,2019-09-15,Terra,61,15.8,0
65376,-28.4608,122.5967,317.2,2019-09-15,Terra,90,30.1,0
65377,-28.4689,122.6326,305.7,2019-09-15,Terra,21,12.4,0
65378,-28.3852,122.5637,318.3,2019-09-15,Terra,97,32.5,0
65379,-28.3834,122.581,310.2,2019-09-15,Terra,28,18.3,0
65380,-28.3985,122.5479,317.4,2019-09-15,Terra,95,31.2,0
65381,-28.3967,122.5652,319.3,2019-09-15,Terra,87,33.1,0
65382,-28.395,122.5825,326.2,2019-09-15,Terra,100,48.1,0
65383,-28.3932,122.5997,327.8,2019-09-15,Terra,100,53.7,0
65384,-28.4083,122.5667,319.6,2019-09-15,Terra,99,34.3,0
65385,-28.4065,122.584,323.3,2019-09-15,Terra,84,40.3,0
65386,-28.3736,122.5623,317.9,2019-09-15,Terra,96,32.2,0
65387,-26.3559,130.1805,307.2,2019-09-15,Terra,71,11.0,0
65388,-26.3655,130.1825,303.1,2019-09-15,Terra,28,7.4,0
65389,-26.3637,130.1939,311.4,2019-09-15,Terra,82,14.2,0
65390,-26.3677,130.1887,309.0,2019-09-15,Terra,59,11.9,0
65391,-28.3789,122.539,303.0,2019-09-15,Terra,19,9.4,0
65392,-28.377,122.5563,328.3,2019-09-15,Terra,100,56.2,0
65393,-28.3868,122.5751,320.3,2019-09-15,Terra,100,37.2,0
65394,-28.4048,122.6012,341.4,2019-09-15,Terra,100,94.0,0
65395,-28.3753,122.5449,316.0,2019-09-15,Terra,92,28.8,0
65396,-28.403,122.6184,316.7,2019-09-15,Terra,31,27.6,0
65397,-28.4163,122.6026,307.4,2019-09-15,Terra,30,14.1,0
65398,-28.4145,122.6198,323.1,2019-09-15,Terra,97,40.9,0
65399,-28.4243,122.6384,328.8,2019-09-15,Terra,100,55.7,0
65400,-28.4642,122.5915,310.4,2019-09-15,Terra,78,19.5,0
65401,-28.4721,122.6274,310.5,2019-09-15,Terra,32,17.3,0
65402,-16.3259,133.7982,301.8,2019-09-15,Terra,44,23.8,0
65403,-14.8295,130.0682,320.0,2019-09-15,Terra,99,35.2,0
65404,-14.827,130.0835,349.5,2019-09-15,Terra,100,131.1,0
65405,-14.8243,130.0999,356.9,2019-09-15,Terra,100,170.3,0
65406,-15.598,131.2032,305.6,2019-09-15,Terra,43,12.6,0
65407,-15.603,131.1917,303.2,2019-09-15,Terra,48,9.3,0
65408,-15.5998,131.2101,305.1,2019-09-15,Terra,63,12.1,0
65409,-15.6365,131.2934,312.1,2019-09-15,Terra,84,23.7,0
65410,-15.6333,131.3124,310.2,2019-09-15,Terra,79,20.3,0
65411,-15.6677,131.185,339.0,2019-09-15,Terra,100,110.8,0
65412,-15.6647,131.2031,363.5,2019-09-15,Terra,100,259.5,0
65413,-15.6615,131.2217,331.5,2019-09-15,Terra,100,80.1,0
65414,-15.6584,131.2403,307.4,2019-09-15,Terra,34,15.2,0
65415,-15.6552,131.2586,312.6,2019-09-15,Terra,80,25.9,0
65416,-15.6521,131.2771,356.7,2019-09-15,Terra,100,211.4,0
65417,-15.6489,131.2958,352.5,2019-09-15,Terra,100,185.2,0
65418,-15.6707,131.2429,311.0,2019-09-15,Terra,39,22.4,0
65419,-15.6676,131.261,327.9,2019-09-15,Terra,100,69.2,0
65420,-15.6645,131.2794,307.1,2019-09-15,Terra,19,16.6,0
65421,-15.6697,131.1911,355.3,2019-09-15,Terra,100,199.4,0
65422,-15.6665,131.2094,358.2,2019-09-15,Terra,100,219.2,0
65423,-15.6632,131.228,321.9,2019-09-15,Terra,100,48.3,0
65424,-15.6567,131.2647,328.1,2019-09-15,Terra,100,68.1,0
65425,-15.6535,131.2831,366.5,2019-09-15,Terra,100,288.1,0
65426,-15.6501,131.3019,327.6,2019-09-15,Terra,100,68.4,0
65427,-15.6723,131.2488,320.5,2019-09-15,Terra,100,45.9,0
65428,-15.6691,131.2668,321.3,2019-09-15,Terra,100,48.8,0
65429,-17.3089,125.5079,328.3,2019-09-15,Terra,100,24.5,0
65430,-17.3184,125.5057,328.8,2019-09-15,Terra,100,24.3,0
65431,-17.3301,125.4884,308.0,2019-09-15,Terra,73,6.0,0
65432,-17.3287,125.4978,314.4,2019-09-15,Terra,89,10.4,0
65433,-17.3274,125.5071,316.6,2019-09-15,Terra,93,11.8,0
65434,-16.3271,133.793,302.7,2019-09-15,Terra,51,26.3,0
65435,-13.5001,132.1965,308.7,2019-09-15,Terra,75,33.1,0
65436,-12.5541,130.7148,305.4,2019-09-15,Terra,64,17.9,0
65437,-12.5836,131.1565,314.5,2019-09-15,Terra,89,41.4,0
65438,-12.58,131.1773,306.8,2019-09-15,Terra,69,23.3,0
65439,-12.5966,131.1589,375.9,2019-09-15,Terra,100,452.0,0
65440,-12.5931,131.1797,357.1,2019-09-15,Terra,100,259.5,0
65441,-12.797,130.5956,302.2,2019-09-15,Terra,48,12.9,0
65442,-12.8524,130.4917,305.5,2019-09-15,Terra,65,18.7,0
65443,-12.8544,130.4976,305.5,2019-09-15,Terra,45,18.3,0
65444,-13.0161,130.3847,303.8,2019-09-15,Terra,57,17.0,0
65445,-13.0131,130.4025,301.3,2019-09-15,Terra,29,12.8,0
65446,-13.0194,130.4405,303.9,2019-09-15,Terra,57,17.3,0
65447,-13.0584,130.3558,300.7,2019-09-15,Terra,31,11.2,0
65448,-13.4784,130.8437,319.2,2019-09-15,Terra,33,39.4,0
65449,-13.491,132.2001,308.7,2019-09-15,Terra,75,33.2,0
65450,-13.9911,130.682,308.7,2019-09-15,Terra,75,21.1,0
65451,-13.9882,130.6991,304.3,2019-09-15,Terra,60,13.5,0
65452,-14.1773,130.8207,306.9,2019-09-15,Terra,46,15.4,0
65453,-14.1742,130.8394,305.7,2019-09-15,Terra,50,14.1,0
65454,-14.1793,130.8277,313.3,2019-09-15,Terra,87,27.7,0
65455,-15.9353,144.4936,300.1,2019-09-15,Aqua,19,4.5,0
65456,-15.9368,144.503,300.1,2019-09-15,Aqua,15,4.3,0
65457,-20.7321,139.4878,302.4,2019-09-15,Aqua,49,12.2,2
65458,-22.4509,150.6205,300.1,2019-09-15,Aqua,16,16.4,0
65459,-20.7339,139.4818,309.9,2019-09-15,Aqua,79,19.9,2
65460,-20.7297,139.4734,302.8,2019-09-15,Aqua,51,12.6,2
65461,-30.0739,152.4486,303.2,2019-09-15,Aqua,54,52.9,0
65462,-29.7761,152.1218,305.8,2019-09-15,Aqua,18,50.7,0
65463,-29.7786,152.1575,302.8,2019-09-15,Aqua,14,42.2,0
65464,-30.0356,152.3472,300.8,2019-09-15,Aqua,31,40.9,0
65465,-27.513,149.0809,301.1,2019-09-15,Aqua,38,20.3,0
65466,-28.8958,152.3333,320.4,2019-09-15,Aqua,100,125.9,0
65467,-28.9051,152.3274,318.8,2019-09-15,Aqua,98,116.5,0
65468,-28.9076,152.3658,301.5,2019-09-15,Aqua,12,39.1,0
65469,-29.7306,152.0602,309.6,2019-09-15,Aqua,35,64.3,0
65470,-29.7331,152.0941,317.3,2019-09-15,Aqua,87,101.9,0
65471,-29.726,152.089,323.8,2019-09-15,Aqua,100,140.2,0
65472,-31.3136,146.4046,306.2,2019-09-15,Aqua,67,20.0,0
65473,-13.4685,130.8495,309.2,2019-09-15,Aqua,65,68.5,0
65474,-13.4565,130.8433,308.8,2019-09-15,Aqua,63,67.2,0
65475,-15.6563,131.2554,307.6,2019-09-15,Aqua,72,63.1,0
65476,-15.6525,131.2215,304.0,2019-09-15,Aqua,12,39.6,0
65477,-15.6568,131.2635,306.1,2019-09-15,Aqua,52,51.6,0
65478,-17.3083,125.5201,312.1,2019-09-15,Aqua,84,23.1,0
65479,-20.5966,116.7898,308.2,2019-09-15,Aqua,74,8.8,0
65480,-20.5947,116.7786,309.2,2019-09-15,Aqua,77,9.7,0
65481,-28.3735,122.5213,325.4,2019-09-15,Aqua,100,45.9,0
65482,-28.3934,122.5991,303.8,2019-09-15,Aqua,49,12.6,0
65483,-28.3846,122.5198,307.3,2019-09-15,Aqua,71,17.1,0
65484,-28.3718,122.5055,332.0,2019-09-15,Aqua,100,61.3,0
65485,-34.3108,117.0097,306.9,2019-09-15,Aqua,70,11.5,0
65486,-26.1273,153.0854,360.5,2019-09-15,Terra,75,243.3,0
65487,-26.1232,153.0642,346.9,2019-09-15,Terra,94,153.1,0
65488,-26.1269,153.0783,371.0,2019-09-15,Terra,71,339.6,0
65489,-26.1226,153.0567,308.5,2019-09-15,Terra,24,15.6,0
65490,-29.8283,152.1443,327.8,2019-09-15,Terra,56,56.9,0
65491,-28.8861,152.2854,327.8,2019-09-15,Terra,80,57.2,0
65492,-28.9068,152.324,335.8,2019-09-15,Terra,65,84.5,0
65493,-28.9481,152.4536,310.0,2019-09-15,Terra,32,15.4,0
65494,-29.1801,152.427,309.9,2019-09-15,Terra,36,19.8,0
65495,-29.6388,152.4603,309.8,2019-09-15,Terra,38,19.8,0
65496,-29.6717,152.3701,310.3,2019-09-15,Terra,45,19.7,0
65497,-29.6776,152.3816,309.7,2019-09-15,Terra,18,16.8,0
65498,-29.7197,152.078,335.9,2019-09-15,Terra,82,87.6,0
65499,-29.7324,152.0764,331.6,2019-09-15,Terra,69,67.8,0
65500,-29.7206,152.072,334.8,2019-09-15,Terra,87,83.8,0
65501,-29.7247,152.0922,327.2,2019-09-15,Terra,81,55.6,0
65502,-29.7331,152.0698,328.0,2019-09-15,Terra,81,59.3,0
65503,-29.7417,152.1118,327.9,2019-09-15,Terra,44,54.8,0
65504,-29.7739,152.1429,324.0,2019-09-15,Terra,63,48.2,0
65505,-29.7782,152.1643,317.2,2019-09-15,Terra,37,30.3,0
65506,-29.7703,152.0608,332.8,2019-09-15,Terra,85,80.3,0
65507,-29.827,152.1505,326.0,2019-09-15,Terra,59,53.8,0
65508,-29.8306,152.1688,344.2,2019-09-15,Terra,92,127.5,0
65509,-29.8354,152.1277,319.3,2019-09-15,Terra,32,33.9,0
65510,-29.8394,152.1481,347.5,2019-09-15,Terra,94,145.0,0
65511,-29.8319,152.1623,346.0,2019-09-15,Terra,93,136.4,0
65512,-29.8364,152.1206,313.9,2019-09-15,Terra,20,22.7,0
65513,-29.8404,152.1404,340.2,2019-09-15,Terra,90,109.3,0
65514,-29.8482,152.1151,325.6,2019-09-15,Terra,79,56.2,0
65515,-30.0516,152.4132,311.9,2019-09-15,Terra,43,20.2,0
65516,-30.0553,152.4322,315.5,2019-09-15,Terra,63,26.6,0
65517,-30.0867,152.4393,312.4,2019-09-15,Terra,50,20.4,0
65518,-30.0634,152.1963,311.0,2019-09-15,Terra,33,16.1,0
65519,-30.088,152.1916,309.7,2019-09-15,Terra,20,14.5,0
65520,-30.7753,152.0999,315.3,2019-09-15,Terra,63,26.7,0
65521,-30.7789,152.1177,310.3,2019-09-15,Terra,31,16.6,0
65522,-30.8116,152.0913,316.6,2019-09-15,Terra,67,29.3,0
65523,-31.6829,147.9838,315.9,2019-09-15,Terra,61,34.7,0
65524,-10.9806,142.3446,315.6,2019-09-16,Terra,64,16.5,0
65525,-11.1253,142.3444,314.5,2019-09-16,Terra,41,13.8,0
65526,-11.1374,142.3555,314.2,2019-09-16,Terra,45,12.5,0
65527,-12.6209,142.4795,321.0,2019-09-16,Terra,77,27.1,0
65528,-12.6227,142.493,309.5,2019-09-16,Terra,46,10.2,0
65529,-11.3291,132.3845,313.5,2019-09-16,Terra,20,15.4,0
65530,-12.8095,142.077,327.7,2019-09-16,Terra,83,30.9,0
65531,-11.5995,133.0817,319.6,2019-09-16,Terra,0,28.3,0
65532,-12.9298,141.6836,314.3,2019-09-16,Terra,66,8.9,2
65533,-13.0777,142.7244,328.5,2019-09-16,Terra,83,36.5,0
65534,-13.0888,142.723,339.0,2019-09-16,Terra,90,63.7,0
65535,-13.0906,142.7372,329.0,2019-09-16,Terra,83,37.2,0
65536,-11.5729,130.7905,311.6,2019-09-16,Terra,3,19.5,0
65537,-12.6687,136.426,313.3,2019-09-16,Terra,59,9.3,0
65538,-12.1279,132.9362,316.6,2019-09-16,Terra,58,16.5,0
65539,-12.1755,133.1076,318.7,2019-09-16,Terra,59,17.5,0
65540,-12.2043,132.9161,314.9,2019-09-16,Terra,33,10.9,0
65541,-12.2476,132.9882,315.7,2019-09-16,Terra,34,14.3,0
65542,-14.0437,143.129,331.5,2019-09-16,Terra,84,45.6,0
65543,-14.0456,143.1443,326.3,2019-09-16,Terra,77,32.5,0
65544,-12.8567,134.8091,317.3,2019-09-16,Terra,52,11.2,0
65545,-14.0552,143.1276,354.4,2019-09-16,Terra,97,136.9,0
65546,-14.0572,143.1431,327.5,2019-09-16,Terra,81,36.6,0
65547,-12.865,134.7953,317.4,2019-09-16,Terra,55,12.1,0
65548,-12.8669,134.8074,327.9,2019-09-16,Terra,82,27.7,0
65549,-14.4011,144.3356,320.8,2019-09-16,Terra,15,27.1,0
65550,-14.5051,144.3364,320.4,2019-09-16,Terra,32,25.2,0
65551,-12.4916,130.6809,321.0,2019-09-16,Terra,74,58.4,0
65552,-12.496,130.7053,318.3,2019-09-16,Terra,71,47.0,0
65553,-12.5057,130.6784,313.9,2019-09-16,Terra,32,28.3,0
65554,-12.854,130.4865,325.2,2019-09-16,Terra,77,73.2,0
65555,-13.8911,136.7723,307.7,2019-09-16,Terra,57,4.9,0
65556,-14.6181,141.6592,324.1,2019-09-16,Terra,75,23.8,0
65557,-13.4708,130.854,313.9,2019-09-16,Terra,56,21.2,0
65558,-16.3453,133.7747,341.8,2019-09-16,Terra,88,53.2,0
65559,-14.1203,132.738,310.9,2019-09-16,Terra,29,9.1,0
65560,-15.9417,144.5075,319.3,2019-09-16,Terra,44,34.0,0
65561,-15.7765,142.2017,332.8,2019-09-16,Terra,77,40.5,0
65562,-15.7876,142.2002,321.4,2019-09-16,Terra,62,14.5,0
65563,-15.7894,142.2147,328.9,2019-09-16,Terra,68,30.6,0
65564,-15.7902,142.2089,322.5,2019-09-16,Terra,66,15.4,0
65565,-15.6315,137.0092,331.6,2019-09-16,Terra,59,20.3,0
65566,-15.3893,135.1449,332.9,2019-09-16,Terra,79,20.8,0
65567,-15.4499,135.2784,354.4,2019-09-16,Terra,97,68.5,0
65568,-15.4523,135.2714,333.0,2019-09-16,Terra,79,20.6,0
65569,-15.454,135.2821,331.2,2019-09-16,Terra,76,18.3,0
65570,-15.4746,135.1019,342.7,2019-09-16,Terra,89,42.8,0
65571,-15.4764,135.1128,326.5,2019-09-16,Terra,68,12.5,0
65572,-15.4826,135.0894,326.5,2019-09-16,Terra,68,13.3,0
65573,-15.4843,135.1003,338.1,2019-09-16,Terra,85,33.2,0
65574,-16.5197,139.3883,320.4,2019-09-16,Terra,62,6.5,0
65575,-16.5212,139.3985,321.6,2019-09-16,Terra,74,8.2,0
65576,-16.1424,136.611,331.5,2019-09-16,Terra,62,13.3,0
65577,-16.1438,136.6205,330.3,2019-09-16,Terra,65,11.9,0
65578,-16.1486,136.5906,330.3,2019-09-16,Terra,57,10.7,0
65579,-17.1941,143.2267,332.7,2019-09-16,Terra,81,48.9,0
65580,-17.1975,143.2205,324.7,2019-09-16,Terra,57,23.6,0
65581,-17.1996,143.2386,328.6,2019-09-16,Terra,75,37.3,0
65582,-16.8087,138.5777,350.4,2019-09-16,Terra,94,50.8,0
65583,-16.81,138.5873,357.2,2019-09-16,Terra,98,68.9,0
65584,-16.8114,138.597,326.3,2019-09-16,Terra,69,11.9,0
65585,-15.6543,131.2973,325.3,2019-09-16,Terra,70,27.6,0
65586,-15.6577,131.3163,320.8,2019-09-16,Terra,23,14.2,0
65587,-16.8178,138.5763,335.3,2019-09-16,Terra,75,23.2,0
65588,-16.8192,138.586,339.0,2019-09-16,Terra,86,30.2,0
65589,-16.8206,138.5957,322.7,2019-09-16,Terra,40,8.1,0
65590,-15.6691,131.2335,325.8,2019-09-16,Terra,65,31.1,0
65591,-15.7736,130.6285,318.9,2019-09-16,Terra,35,16.8,0
65592,-16.3209,133.7986,327.3,2019-09-16,Terra,32,16.6,0
65593,-15.769,130.6227,320.6,2019-09-16,Terra,54,22.8,0
65594,-16.3267,133.7909,337.0,2019-09-16,Terra,76,36.2,0
65595,-16.3349,133.7765,363.1,2019-09-16,Terra,100,128.3,0
65596,-16.337,133.7891,347.4,2019-09-16,Terra,92,66.6,0
65597,-16.3391,133.8017,329.2,2019-09-16,Terra,37,19.6,0
65598,-16.3474,133.7874,332.3,2019-09-16,Terra,78,29.2,0
65599,-15.7967,130.5494,324.9,2019-09-16,Terra,71,36.7,0
65600,-21.6346,134.6407,329.5,2019-09-16,Terra,72,15.1,0
65601,-21.6439,134.6391,332.9,2019-09-16,Terra,78,19.7,0
65602,-21.6385,134.5452,331.5,2019-09-16,Terra,76,17.4,0
65603,-21.6402,134.5555,328.2,2019-09-16,Terra,63,12.5,0
65604,-21.6434,134.576,341.8,2019-09-16,Terra,87,34.4,0
65605,-26.3453,130.1729,330.1,2019-09-16,Terra,76,28.1,0
65606,-26.3041,129.8872,329.0,2019-09-16,Terra,75,28.0,0
65607,-26.3071,129.9031,330.6,2019-09-16,Terra,77,32.3,0
65608,-26.4354,130.0972,325.5,2019-09-16,Terra,70,21.0,0
65609,-32.923,116.4546,308.3,2019-09-16,Terra,66,22.5,0
65610,-32.9251,116.4797,318.4,2019-09-16,Terra,78,48.2,0
65611,-32.9383,116.4778,309.3,2019-09-16,Terra,45,22.6,0
65612,-34.3658,117.2732,301.5,2019-09-16,Terra,47,15.7,0
65613,-34.3696,117.2674,300.9,2019-09-16,Terra,37,13.6,0
65614,-30.7883,152.1143,329.7,2019-09-16,Aqua,80,21.3,0
65615,-30.011,152.304,341.3,2019-09-16,Aqua,90,43.1,0
65616,-30.0385,152.1917,327.8,2019-09-16,Aqua,79,21.0,0
65617,-30.0367,152.2036,329.5,2019-09-16,Aqua,78,21.3,0
65618,-30.033,152.2265,326.7,2019-09-16,Aqua,78,17.0,0
65619,-30.0313,152.2372,357.7,2019-09-16,Aqua,98,80.0,0
65620,-30.0259,152.2717,323.1,2019-09-16,Aqua,47,12.2,0
65621,-30.0204,152.306,332.3,2019-09-16,Aqua,75,26.7,0
65622,-30.0439,152.1866,327.2,2019-09-16,Aqua,33,17.9,0
65623,-30.042,152.1983,337.6,2019-09-16,Aqua,87,33.9,0
65624,-30.0364,152.2326,347.3,2019-09-16,Aqua,89,50.6,0
65625,-30.0347,152.2432,351.1,2019-09-16,Aqua,95,61.5,0
65626,-30.0607,152.2025,325.0,2019-09-16,Aqua,46,14.3,0
65627,-30.0387,152.3384,340.7,2019-09-16,Aqua,89,43.4,0
65628,-30.037,152.3489,357.9,2019-09-16,Aqua,99,87.0,0
65629,-30.0352,152.3601,340.7,2019-09-16,Aqua,89,45.8,0
65630,-30.05,152.3291,344.3,2019-09-16,Aqua,92,50.8,0
65631,-30.0447,152.3619,329.5,2019-09-16,Aqua,81,27.0,0
65632,-30.0484,152.3993,331.8,2019-09-16,Aqua,83,30.0,0
65633,-30.0465,152.4111,317.8,2019-09-16,Aqua,44,11.3,0
65634,-30.0924,152.1853,325.1,2019-09-16,Aqua,71,16.9,0
65635,-30.0541,152.4246,360.0,2019-09-16,Aqua,100,92.7,0
65636,-30.0522,152.4362,353.8,2019-09-16,Aqua,97,75.0,0
65637,-30.0635,152.4265,364.2,2019-09-16,Aqua,100,105.5,0
65638,-30.0616,152.4381,374.5,2019-09-16,Aqua,100,145.5,0
65639,-30.073,152.4282,320.8,2019-09-16,Aqua,36,13.7,0
65640,-30.0824,152.4302,335.3,2019-09-16,Aqua,86,34.9,0
65641,-30.0919,152.432,338.9,2019-09-16,Aqua,88,41.3,0
65642,-30.16,152.1025,328.1,2019-09-16,Aqua,79,20.5,0
65643,-30.1809,152.1529,316.2,2019-09-16,Aqua,21,5.5,0
65644,-30.1696,152.5275,330.3,2019-09-16,Aqua,82,28.9,0
65645,-30.1739,152.5225,321.4,2019-09-16,Aqua,71,15.6,0
65646,-30.172,152.5338,337.0,2019-09-16,Aqua,87,39.1,0
65647,-30.1625,152.5919,323.8,2019-09-16,Aqua,16,17.0,0
65648,-31.003,146.577,327.4,2019-09-16,Aqua,70,14.7,0
65649,-30.187,152.622,326.5,2019-09-16,Aqua,42,20.2,0
65650,-30.1851,152.6337,355.7,2019-09-16,Aqua,98,80.7,0
65651,-30.1984,152.673,324.5,2019-09-16,Aqua,57,19.6,0
65652,-30.1965,152.6848,321.2,2019-09-16,Aqua,42,15.8,0
65653,-30.255,152.444,319.9,2019-09-16,Aqua,68,12.8,0
